Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
3.400;28.982;19.944;68.404;0.013;0.013
94.000;8.878;18.362;87.773;0.365;0.378
1.200;91.700;1.074;35.683;0.005;0.383
29.200;15.234;14.501;47.074;0.113;0.497
0.800;9.303;43.406;50.835;0.003;0.500
123.999;3.257;30.894;69.283;0.482;0.981
4.800;1.058;32.640;91.460;0.019;1.000
Nilai fitness terbaik = 123.9993
Total fitness =  257.399

