Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
7.000;36.875;85.963;87.599;0.032;0.032
9.400;97.976;9.213;65.567;0.043;0.076
31.400;85.540;31.304;42.326;0.145;0.220
2.800;43.316;2.731;36.721;0.013;0.233
121.199;11.082;60.554;43.624;0.559;0.792
32.800;5.695;51.789;66.698;0.151;0.944
6.000;55.942;6.863;28.237;0.028;0.971
6.200;49.042;6.155;59.097;0.029;1.000
Nilai fitness terbaik = 121.1993
Total fitness =  216.7994

