Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
44.800;5.482;5.427;48.520;0.030;0.840
80.000;3.952;79.890;99.474;0.053;0.893
28.000;3.952;5.427;83.961;0.019;0.912
11.200;3.952;5.427;83.961;0.007;0.919
5.600;5.482;5.427;70.200;0.004;0.923
16.800;5.482;5.427;80.487;0.011;0.934
4.800;3.952;4.789;70.200;0.003;0.937
11.200;3.952;5.427;83.961;0.007;0.945
5.600;5.482;5.427;5.293;0.004;0.948
33.600;3.952;5.427;70.200;0.022;0.971
11.200;3.952;5.427;83.961;0.007;0.978
16.800;3.952;5.427;83.961;0.011;0.989
4.800;5.482;4.789;83.961;0.003;0.993
11.200;5.714;5.427;48.015;0.007;1.000
Nilai fitness terbaik = 79.99992
Total fitness =  1501.401

Generasi 10
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
30.200;3.952;30.024;83.961;0.019;0.019
11.200;3.952;5.427;80.487;0.007;0.027
28.000;3.952;5.427;70.200;0.018;0.045
22.400;3.952;5.427;83.961;0.014;0.059
33.600;3.952;5.427;77.720;0.022;0.081
22.400;5.482;5.427;53.204;0.014;0.095
11.200;3.952;5.427;83.961;0.007;0.102
28.000;3.952;5.427;70.200;0.018;0.120
16.800;5.482;5.427;70.200;0.011;0.131
11.200;3.952;5.427;80.487;0.007;0.138
11.200;3.952;5.427;48.015;0.007;0.146
9.600;3.952;4.789;77.720;0.006;0.152
5.600;3.952;5.427;77.720;0.004;0.155
5.600;5.482;5.427;83.961;0.004;0.159
33.600;3.952;5.427;77.720;0.022;0.181
28.000;3.952;5.427;41.890;0.018;0.199
23.000;3.952;5.427;70.200;0.015;0.213
24.000;3.952;4.789;98.177;0.015;0.229
39.200;3.952;5.427;41.890;0.025;0.254
11.200;3.952;5.427;70.200;0.007;0.261
5.600;3.952;5.427;70.200;0.004;0.265
16.800;5.482;5.427;83.961;0.011;0.276
11.200;3.952;5.427;80.487;0.007;0.283
30.200;3.952;30.024;83.961;0.019;0.302
5.600;3.952;5.427;80.487;0.004;0.306
16.800;3.952;5.427;77.720;0.011;0.317
8.000;3.952;3.888;70.200;0.005;0.322
17.600;3.952;17.434;70.200;0.011;0.333
22.400;3.952;5.427;48.015;0.014;0.348
16.800;3.952;5.427;77.720;0.011;0.359
28.000;3.952;5.427;68.020;0.018;0.377
16.800;3.952;5.427;70.200;0.011;0.387
22.400;5.482;5.427;57.890;0.014;0.402
11.200;3.952;5.427;70.200;0.007;0.409
44.800;3.952;5.427;70.200;0.029;0.438
11.200;3.952;5.427;77.720;0.007;0.445
22.400;5.482;5.427;48.520;0.014;0.460
11.200;5.482;5.427;48.520;0.007;0.467
33.600;3.952;5.427;48.015;0.022;0.488
9.600;3.952;4.789;70.200;0.006;0.495
17.600;3.952;17.434;99.474;0.011;0.506
11.200;3.952;5.427;83.961;0.007;0.513
28.000;3.952;5.427;70.200;0.018;0.531
17.600;8.089;17.434;80.487;0.011;0.542
30.600;3.952;30.418;77.720;0.020;0.562
15.200;3.952;7.570;77.720;0.010;0.572
33.000;3.952;20.711;70.200;0.021;0.593
16.800;5.714;5.427;80.487;0.011;0.604
70.400;3.952;17.434;70.200;0.045;0.649
35.200;3.952;17.434;70.200;0.023;0.672
11.200;3.952;5.427;70.200;0.007;0.679
5.600;31.418;5.427;80.487;0.004;0.683
5.600;3.952;5.427;17.057;0.004;0.686
19.200;3.952;4.789;83.961;0.012;0.699
11.200;3.952;5.427;41.890;0.007;0.706
16.800;5.714;5.427;80.487;0.011;0.717
5.600;3.952;5.427;41.890;0.004;0.720
16.800;5.482;5.427;83.961;0.011;0.731
11.200;3.952;5.427;70.200;0.007;0.738
5.600;3.952;5.427;77.720;0.004;0.742
28.800;3.952;4.789;83.961;0.019;0.761
16.800;5.482;5.427;70.200;0.011;0.771
22.400;3.952;5.427;77.720;0.014;0.786
22.400;3.952;5.427;57.890;0.014;0.800
16.800;3.952;5.427;70.200;0.011;0.811
11.600;3.952;5.768;41.890;0.007;0.818
4.800;3.952;4.789;70.200;0.003;0.822
24.200;3.952;5.427;70.200;0.016;0.837
33.600;3.952;5.427;47.639;0.022;0.859
22.400;3.952;5.427;48.520;0.014;0.873
16.800;5.482;5.427;32.778;0.011;0.884
9.600;3.952;4.789;77.720;0.006;0.890
28.000;3.952;5.427;47.639;0.018;0.908
16.800;3.952;5.427;38.708;0.011;0.919
33.600;3.952;5.427;80.487;0.022;0.941
22.400;3.952;5.427;28.638;0.014;0.955
11.200;3.952;5.427;70.200;0.007;0.962
5.600;3.952;5.427;80.487;0.004;0.966
33.600;3.952;5.427;28.638;0.022;0.988
19.400;3.952;19.343;83.961;0.012;1.000
Nilai fitness terbaik = 70.40007
Total fitness =  1553.401

Generasi 11
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
16.800;3.952;5.427;70.200;0.014;0.014
16.800;3.952;5.427;80.487;0.014;0.028
28.000;3.952;5.427;28.638;0.023;0.051
22.400;5.482;5.427;70.200;0.019;0.069
5.600;3.952;5.427;9.645;0.005;0.074
16.800;3.952;5.427;70.200;0.014;0.088
16.800;3.952;5.427;77.720;0.014;0.102
19.400;5.482;19.343;83.961;0.016;0.118
16.800;3.952;5.427;70.200;0.014;0.132
22.400;3.952;5.427;80.487;0.019;0.150
5.600;3.952;5.427;32.778;0.005;0.155
11.200;3.952;5.427;70.200;0.009;0.164
16.800;3.952;5.427;70.200;0.014;0.178
11.200;3.952;5.427;83.961;0.009;0.187
22.400;3.952;5.427;70.200;0.019;0.206
11.200;3.952;5.427;77.720;0.009;0.215
11.400;3.952;5.427;70.200;0.009;0.224
22.400;5.482;5.427;77.720;0.019;0.243
11.200;3.952;5.427;83.961;0.009;0.252
11.200;5.482;5.427;70.200;0.009;0.261
16.800;3.952;5.427;80.487;0.014;0.275
11.200;3.952;5.427;41.890;0.009;0.285
14.400;3.952;4.789;70.200;0.012;0.297
2.200;5.482;5.427;28.638;0.002;0.298
16.800;3.952;5.427;41.890;0.014;0.312
28.000;3.952;5.427;77.720;0.023;0.335
17.600;3.952;17.434;77.720;0.015;0.350
22.400;3.952;5.427;70.200;0.019;0.368
16.800;3.952;5.427;83.961;0.014;0.382
5.600;5.482;5.427;70.200;0.005;0.387
5.600;40.941;5.427;83.961;0.005;0.392
5.600;3.952;5.427;41.890;0.005;0.396
17.400;3.952;5.768;83.961;0.014;0.411
28.000;3.952;5.427;41.890;0.023;0.434
16.800;3.952;5.427;70.200;0.014;0.448
11.200;3.952;5.427;83.961;0.009;0.457
11.200;3.952;5.427;41.890;0.009;0.466
4.800;5.482;4.789;58.678;0.004;0.470
8.800;3.952;8.788;83.961;0.007;0.477
2.800;37.201;5.427;77.720;0.002;0.480
11.200;5.482;5.427;70.200;0.009;0.489
11.600;3.952;5.768;83.961;0.010;0.499
11.200;3.952;5.427;41.890;0.009;0.508
30.200;3.952;30.024;83.961;0.025;0.533
11.200;3.952;5.427;80.487;0.009;0.542
16.800;3.952;5.427;32.778;0.014;0.556
11.200;5.714;5.427;80.487;0.009;0.565
5.600;3.952;5.427;77.720;0.005;0.570
11.200;3.952;5.427;11.261;0.009;0.579
22.400;3.952;5.427;80.487;0.019;0.598
28.000;3.952;5.427;70.200;0.023;0.621
16.800;3.952;5.427;80.487;0.014;0.635
14.800;3.952;14.692;32.778;0.012;0.647
16.800;5.482;5.427;70.200;0.014;0.661
5.600;3.952;5.427;83.961;0.005;0.665
22.400;3.952;5.427;47.639;0.019;0.684
22.400;5.482;5.427;77.720;0.019;0.702
11.200;5.482;5.427;73.927;0.009;0.712
22.400;5.482;5.427;70.200;0.019;0.730
5.600;5.482;5.427;98.564;0.005;0.735
11.200;3.952;5.427;70.200;0.009;0.744
11.200;3.952;5.427;83.961;0.009;0.753
20.800;3.952;20.711;48.520;0.017;0.770
11.200;3.952;5.427;77.720;0.009;0.780
5.600;3.952;5.427;41.890;0.005;0.784
17.600;3.952;17.434;68.020;0.015;0.799
11.200;3.952;5.427;70.200;0.009;0.808
22.400;5.482;5.427;28.638;0.019;0.827
5.600;3.952;5.427;70.200;0.005;0.831
16.800;3.952;5.427;77.720;0.014;0.845
30.600;3.952;30.418;70.200;0.025;0.870
5.600;3.952;5.427;70.200;0.005;0.875
22.400;3.952;5.427;53.204;0.019;0.894
5.600;5.482;5.427;77.720;0.005;0.898
11.200;3.952;5.427;83.961;0.009;0.907
11.200;3.952;5.427;47.639;0.009;0.917
22.400;3.952;5.427;48.520;0.019;0.935
11.200;3.952;5.427;70.200;0.009;0.944
11.200;3.952;5.427;62.987;0.009;0.954
11.200;5.482;5.427;28.638;0.009;0.963
5.600;69.639;5.427;28.638;0.005;0.968
16.800;3.952;5.427;70.200;0.014;0.981
5.600;5.714;5.427;80.487;0.005;0.986
5.600;5.482;5.427;70.200;0.005;0.991
11.200;3.952;5.427;83.961;0.009;1.000
Nilai fitness terbaik = 30.60004
Total fitness =  1210

Generasi 12
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
30.200;3.952;30.024;83.961;0.020;0.020
11.200;3.952;5.427;77.720;0.007;0.027
22.400;3.952;5.427;70.200;0.015;0.042
28.000;3.952;5.427;80.487;0.018;0.060
28.000;3.952;5.427;77.720;0.018;0.079
22.400;3.952;5.427;41.890;0.015;0.093
22.400;3.952;5.427;70.200;0.015;0.108
30.200;3.952;30.024;83.961;0.020;0.128
11.200;3.952;5.427;70.200;0.007;0.135
11.200;3.952;5.427;83.961;0.007;0.143
16.800;3.952;5.427;47.639;0.011;0.154
5.600;40.941;5.427;83.961;0.004;0.158
16.800;5.482;5.427;77.720;0.011;0.169
11.200;5.482;5.427;80.487;0.007;0.176
5.600;3.952;5.427;28.638;0.004;0.180
22.400;3.952;5.427;68.020;0.015;0.194
11.200;3.952;5.427;41.890;0.007;0.202
22.400;5.482;5.427;80.487;0.015;0.216
33.600;3.952;5.427;41.890;0.022;0.238
28.000;3.952;5.427;99.027;0.018;0.257
11.200;3.952;5.427;70.200;0.007;0.264
0.200;3.952;39.960;70.200;0.000;0.264
11.200;5.482;5.427;83.961;0.007;0.272
16.800;3.952;5.427;70.200;0.011;0.283
5.600;3.952;5.427;80.487;0.004;0.286
30.600;5.482;30.418;83.961;0.020;0.307
16.800;3.952;5.427;63.502;0.011;0.318
5.600;3.952;5.427;80.487;0.004;0.321
35.200;3.952;17.434;70.200;0.023;0.344
28.000;3.952;5.427;70.200;0.018;0.363
11.200;5.482;5.427;83.961;0.007;0.370
33.600;3.952;5.427;70.200;0.022;0.392
11.200;3.952;5.427;70.200;0.007;0.400
73.200;3.952;36.474;80.487;0.048;0.448
33.600;3.952;5.427;70.200;0.022;0.470
13.000;3.952;5.427;80.487;0.009;0.478
30.200;3.952;30.024;83.961;0.020;0.498
16.800;3.952;5.427;41.890;0.011;0.509
11.200;3.952;5.427;32.778;0.007;0.517
30.600;5.482;30.418;83.961;0.020;0.537
39.200;3.952;5.427;48.520;0.026;0.563
5.600;3.952;5.427;70.200;0.004;0.566
22.400;3.952;5.427;70.200;0.015;0.581
35.200;3.952;17.434;70.200;0.023;0.604
11.200;5.482;5.427;70.200;0.007;0.611
22.400;5.482;5.427;83.961;0.015;0.626
16.800;5.482;5.427;77.720;0.011;0.637
28.000;3.952;5.427;70.200;0.018;0.656
11.200;3.952;5.427;77.720;0.007;0.663
11.200;5.714;5.427;70.200;0.007;0.670
11.200;3.952;5.427;70.200;0.007;0.678
14.400;5.482;4.789;53.204;0.009;0.687
5.600;3.952;5.427;28.638;0.004;0.691
16.800;3.952;5.427;41.890;0.011;0.702
11.200;3.952;5.427;83.961;0.007;0.709
14.600;3.952;5.427;47.639;0.010;0.719
16.800;3.952;5.427;83.961;0.011;0.730
39.400;3.952;8.037;77.720;0.026;0.756
16.800;3.952;5.427;99.831;0.011;0.767
11.200;3.952;5.427;70.200;0.007;0.774
33.600;3.952;5.427;77.720;0.022;0.796
16.800;5.714;5.427;70.200;0.011;0.807
17.400;3.952;5.768;83.961;0.011;0.819
17.600;3.952;8.788;41.890;0.012;0.830
28.000;3.952;5.427;80.487;0.018;0.849
16.800;3.952;5.427;70.200;0.011;0.860
35.200;3.952;17.434;70.200;0.023;0.883
11.200;3.952;5.427;97.981;0.007;0.890
22.400;3.952;5.427;80.487;0.015;0.905
11.200;5.482;5.427;28.638;0.007;0.912
16.800;3.952;5.427;48.520;0.011;0.923
11.200;5.714;5.427;66.027;0.007;0.931
16.800;3.952;5.427;70.200;0.011;0.942
16.800;3.952;5.427;28.638;0.011;0.953
16.800;5.482;5.427;80.487;0.011;0.964
5.600;3.952;5.427;69.491;0.004;0.968
11.200;5.714;5.427;70.200;0.007;0.975
26.800;3.952;26.780;70.200;0.018;0.993
11.200;3.952;5.427;70.200;0.007;1.000
Nilai fitness terbaik = 73.20003
Total fitness =  1521.201

Generasi 13
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
5.600;99.532;5.427;80.487;0.003;0.003
40.400;3.952;17.434;41.890;0.021;0.024
22.400;3.952;5.427;85.267;0.012;0.035
33.800;3.952;5.427;70.200;0.017;0.053
22.400;3.952;5.427;77.720;0.012;0.064
46.000;5.714;9.096;83.961;0.024;0.088
16.800;3.952;5.427;70.200;0.009;0.097
16.800;3.952;5.427;70.200;0.009;0.106
42.600;3.952;14.165;70.200;0.022;0.128
33.600;3.952;5.427;80.487;0.017;0.145
26.800;3.952;26.780;77.720;0.014;0.159
16.800;3.952;5.427;83.961;0.009;0.168
26.800;3.952;26.780;77.720;0.014;0.182
28.400;3.952;5.427;70.200;0.015;0.196
22.400;3.952;5.427;80.487;0.012;0.208
22.400;3.952;5.427;99.027;0.012;0.219
44.000;3.952;8.788;70.200;0.023;0.242
22.400;3.952;5.427;80.487;0.012;0.254
28.000;3.952;5.427;83.961;0.014;0.268
28.000;3.952;5.427;70.200;0.014;0.283
44.000;3.952;8.788;70.200;0.023;0.305
22.400;5.482;5.427;83.961;0.012;0.317
53.600;3.952;26.780;77.720;0.028;0.345
22.400;3.952;5.427;80.487;0.012;0.356
39.200;3.952;5.427;41.890;0.020;0.377
26.800;3.952;26.780;77.720;0.014;0.391
28.000;3.952;5.427;80.487;0.014;0.405
35.200;3.952;17.434;70.200;0.018;0.423
0.600;40.155;5.427;80.487;0.000;0.424
28.000;3.952;5.427;70.200;0.014;0.438
11.200;3.952;5.427;83.961;0.006;0.444
11.200;35.546;5.427;83.961;0.006;0.450
17.600;3.952;17.434;45.433;0.009;0.459
28.000;3.952;5.427;63.502;0.014;0.473
29.400;3.952;18.101;77.720;0.015;0.488
17.600;3.952;17.434;41.890;0.009;0.498
30.200;3.952;30.024;68.020;0.016;0.513
16.800;3.952;5.427;41.890;0.009;0.522
16.800;3.952;5.427;63.502;0.009;0.531
30.600;3.952;30.418;70.200;0.016;0.546
8.800;88.844;8.788;70.200;0.005;0.551
5.600;3.952;5.427;70.200;0.003;0.554
16.800;3.952;5.427;77.720;0.009;0.563
16.800;5.482;5.427;99.831;0.009;0.571
33.600;3.952;5.427;77.720;0.017;0.589
12.800;5.482;8.037;83.961;0.007;0.595
17.600;3.952;17.434;41.890;0.009;0.604
11.200;3.952;5.427;77.720;0.006;0.610
61.200;3.952;30.418;83.961;0.032;0.642
16.800;3.952;5.427;48.520;0.009;0.651
33.600;3.952;5.427;70.200;0.017;0.668
33.600;3.952;5.427;80.487;0.017;0.685
33.600;3.952;5.427;80.487;0.017;0.703
11.200;5.482;5.427;70.200;0.006;0.708
33.600;3.952;5.427;80.487;0.017;0.726
16.800;3.952;5.427;70.200;0.009;0.735
22.400;5.482;5.427;70.200;0.012;0.746
22.400;3.952;5.427;83.961;0.012;0.758
11.200;3.952;5.427;28.638;0.006;0.764
22.400;5.482;5.427;77.720;0.012;0.775
56.600;5.482;56.448;83.961;0.029;0.804
11.200;3.952;5.427;70.200;0.006;0.810
16.800;3.952;5.427;70.200;0.009;0.819
22.400;3.952;5.427;70.200;0.012;0.830
16.800;3.952;5.427;70.200;0.009;0.839
30.000;3.952;5.427;70.200;0.016;0.855
28.000;3.952;5.427;77.720;0.014;0.869
5.600;64.876;5.427;80.487;0.003;0.872
26.400;3.952;8.788;70.200;0.014;0.886
16.800;3.952;5.427;41.890;0.009;0.894
16.800;3.952;5.427;70.200;0.009;0.903
16.800;5.714;5.427;70.200;0.009;0.912
28.000;3.952;5.427;70.200;0.014;0.926
16.800;3.952;5.427;80.487;0.009;0.935
28.000;3.952;5.427;70.200;0.014;0.949
5.600;11.384;5.427;70.200;0.003;0.952
16.800;5.482;5.427;70.200;0.009;0.961
52.800;3.952;17.434;70.200;0.027;0.988
22.400;5.482;5.427;70.200;0.012;1.000
Nilai fitness terbaik = 61.20016
Total fitness =  1932.603

Generasi 14
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
6.000;19.050;26.780;70.200;0.004;0.004
28.000;3.952;5.427;70.200;0.019;0.023
22.400;3.952;5.427;80.487;0.015;0.038
32.800;3.952;8.037;77.720;0.022;0.059
11.200;3.952;5.427;83.961;0.007;0.067
16.400;3.952;8.037;77.720;0.011;0.078
15.400;3.952;15.341;77.720;0.010;0.088
17.600;5.482;17.434;83.961;0.012;0.100
35.200;3.952;17.434;70.200;0.023;0.123
11.200;3.952;5.427;41.890;0.007;0.131
22.400;3.952;5.427;80.487;0.015;0.145
70.400;3.952;17.434;70.200;0.047;0.192
28.000;3.952;5.427;68.020;0.019;0.211
22.400;3.952;5.427;99.027;0.015;0.226
16.800;3.952;5.427;70.200;0.011;0.237
27.800;3.952;5.427;83.961;0.018;0.255
22.400;3.952;5.427;70.200;0.015;0.270
11.200;3.952;5.427;41.890;0.007;0.278
5.600;3.952;5.427;99.831;0.004;0.282
30.600;5.482;30.418;77.720;0.020;0.302
11.200;3.952;5.427;70.200;0.007;0.309
17.600;5.482;17.434;83.961;0.012;0.321
16.800;3.952;5.427;83.961;0.011;0.332
28.000;3.952;5.427;85.267;0.019;0.351
26.800;3.952;26.780;41.890;0.018;0.369
18.200;3.952;18.101;77.720;0.012;0.381
11.200;3.952;5.427;77.720;0.007;0.388
22.400;3.952;5.427;63.502;0.015;0.403
16.800;3.952;5.427;77.720;0.011;0.414
16.800;3.952;5.427;18.526;0.011;0.426
16.800;3.952;5.427;80.487;0.011;0.437
22.400;3.952;5.427;83.961;0.015;0.452
18.400;3.952;9.096;70.200;0.012;0.464
22.400;3.952;5.427;70.200;0.015;0.479
16.800;3.952;5.427;70.200;0.011;0.490
11.200;3.952;5.427;70.200;0.007;0.497
46.000;3.952;9.096;70.200;0.031;0.528
11.200;3.952;5.427;83.961;0.007;0.535
5.600;3.952;5.427;77.720;0.004;0.539
16.800;3.952;5.427;99.027;0.011;0.550
16.800;3.952;5.427;23.851;0.011;0.562
28.000;3.952;5.427;70.200;0.019;0.580
16.800;3.952;5.427;25.211;0.011;0.591
55.200;3.952;9.096;70.200;0.037;0.628
22.400;5.482;5.427;83.961;0.015;0.643
22.400;5.482;5.427;70.200;0.015;0.658
17.600;5.482;8.788;80.487;0.012;0.670
28.000;3.952;5.427;80.487;0.019;0.688
16.800;3.952;5.427;70.200;0.011;0.699
56.600;3.952;56.448;83.961;0.038;0.737
11.200;5.482;5.427;83.961;0.007;0.745
28.000;3.952;5.427;41.890;0.019;0.763
5.600;3.952;5.427;83.961;0.004;0.767
22.400;3.952;5.427;83.961;0.015;0.782
28.000;3.952;5.427;70.200;0.019;0.800
17.600;3.952;17.434;70.200;0.012;0.812
28.000;3.952;5.427;70.200;0.019;0.831
14.200;5.714;14.165;70.200;0.009;0.840
22.400;5.482;5.427;77.720;0.015;0.855
14.400;3.952;1.678;77.720;0.010;0.865
16.800;5.482;5.427;70.200;0.011;0.876
5.600;3.952;5.427;70.200;0.004;0.880
16.000;11.384;15.938;70.200;0.011;0.890
30.600;5.482;30.418;77.720;0.020;0.911
28.000;3.952;5.427;77.720;0.019;0.929
5.600;76.009;5.427;70.200;0.004;0.933
16.800;3.952;5.427;80.487;0.011;0.944
16.800;3.952;5.427;77.720;0.011;0.955
11.200;3.952;5.427;70.200;0.007;0.963
16.800;3.952;5.427;83.961;0.011;0.974
28.000;3.952;5.427;32.311;0.019;0.993
11.200;5.714;5.427;70.200;0.007;1.000
Nilai fitness terbaik = 70.40007
Total fitness =  1503.001

Generasi 15
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
22.400;3.952;5.427;70.200;0.013;0.013
23.400;3.952;8.037;80.487;0.014;0.027
11.200;3.952;5.427;88.024;0.007;0.033
28.000;3.952;5.427;83.961;0.016;0.049
22.400;3.952;5.427;70.200;0.013;0.062
33.600;3.952;5.427;68.020;0.020;0.082
16.800;3.952;5.427;70.200;0.010;0.092
8.800;3.952;8.788;70.200;0.005;0.097
30.600;3.952;30.418;77.720;0.018;0.114
5.600;3.952;5.427;9.476;0.003;0.118
27.600;3.952;9.096;85.267;0.016;0.134
11.200;3.952;5.427;70.200;0.007;0.140
11.200;5.482;5.427;70.200;0.007;0.147
35.200;3.952;17.434;83.961;0.020;0.167
11.200;3.952;5.427;83.961;0.007;0.174
16.800;3.952;5.427;83.961;0.010;0.183
16.800;3.952;5.427;41.890;0.010;0.193
11.200;3.952;5.427;83.961;0.007;0.200
16.800;5.482;5.427;70.200;0.010;0.209
11.200;5.482;5.427;77.720;0.007;0.216
17.600;5.482;17.434;42.366;0.010;0.226
11.200;5.482;5.427;70.200;0.007;0.233
11.200;3.952;5.427;83.961;0.007;0.239
16.800;3.952;5.427;83.961;0.010;0.249
17.600;3.952;17.434;70.200;0.010;0.259
9.600;3.952;4.737;85.267;0.006;0.265
27.600;3.952;9.096;85.267;0.016;0.281
16.800;3.952;5.427;83.961;0.010;0.290
11.200;3.952;5.427;70.200;0.007;0.297
28.000;3.952;5.427;83.961;0.016;0.313
35.200;3.952;17.434;41.890;0.020;0.334
5.600;84.158;5.427;83.961;0.003;0.337
11.200;3.952;5.427;23.851;0.007;0.343
9.200;3.952;9.096;77.720;0.005;0.349
16.800;3.952;5.427;80.487;0.010;0.358
16.800;5.482;5.427;80.487;0.010;0.368
30.600;3.952;30.418;99.027;0.018;0.386
11.200;5.482;5.427;70.200;0.007;0.392
42.600;3.952;42.496;83.961;0.025;0.417
16.800;5.482;5.427;80.487;0.010;0.427
11.200;3.952;5.427;70.200;0.007;0.433
16.200;3.952;5.427;93.505;0.009;0.443
17.600;3.952;17.434;70.200;0.010;0.453
16.800;3.952;5.427;52.376;0.010;0.463
5.600;5.482;5.427;70.200;0.003;0.466
30.600;3.952;30.418;77.720;0.018;0.484
22.400;5.482;5.427;77.720;0.013;0.497
39.200;3.952;5.427;83.961;0.023;0.520
22.400;3.952;5.427;70.200;0.013;0.533
30.600;3.952;30.418;99.027;0.018;0.550
16.800;3.952;5.427;70.200;0.010;0.560
22.400;5.482;5.427;70.200;0.013;0.573
77.000;3.952;15.341;70.200;0.045;0.618
9.200;3.952;9.096;70.200;0.005;0.623
11.200;5.482;5.427;80.487;0.007;0.630
27.600;3.952;9.096;85.267;0.016;0.646
22.400;3.952;5.427;83.961;0.013;0.659
28.000;3.952;5.427;80.487;0.016;0.675
22.400;3.952;5.427;70.200;0.013;0.688
32.800;3.952;8.037;80.487;0.019;0.707
30.600;3.952;30.418;99.027;0.018;0.725
28.000;3.952;5.427;80.487;0.016;0.741
26.800;3.952;26.780;77.720;0.016;0.756
35.200;3.952;8.788;70.200;0.020;0.777
33.600;3.952;5.427;83.961;0.020;0.796
27.600;3.952;9.096;77.720;0.016;0.812
22.400;3.952;5.427;83.961;0.013;0.825
5.600;5.482;5.427;70.200;0.003;0.829
22.400;3.952;5.427;83.961;0.013;0.842
28.000;3.952;5.427;83.961;0.016;0.858
28.000;3.952;5.427;67.768;0.016;0.874
5.600;3.952;5.427;32.642;0.003;0.877
18.400;3.952;9.096;70.200;0.011;0.888
22.400;3.952;5.427;83.961;0.013;0.901
5.600;50.151;5.427;83.961;0.003;0.904
5.600;3.952;5.427;77.720;0.003;0.908
16.800;5.482;5.427;32.311;0.010;0.917
11.200;3.952;5.427;70.200;0.007;0.924
11.200;3.952;5.427;83.961;0.007;0.930
16.800;5.482;5.427;77.720;0.010;0.940
5.600;84.990;5.427;83.961;0.003;0.943
52.800;3.952;17.434;70.200;0.031;0.974
11.200;5.482;5.427;93.222;0.007;0.980
33.600;3.952;5.427;70.200;0.020;1.000
Nilai fitness terbaik = 76.99997
Total fitness =  1723.001

Generasi 16
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
54.800;3.952;30.418;80.487;0.036;0.036
16.800;3.952;5.427;70.200;0.011;0.047
11.200;5.482;5.427;70.200;0.007;0.054
16.800;5.482;5.427;83.961;0.011;0.065
20.800;3.952;5.427;67.768;0.014;0.079
28.000;3.952;5.427;99.027;0.018;0.097
33.600;3.952;5.427;53.059;0.022;0.119
27.600;3.952;9.096;77.720;0.018;0.137
33.600;3.952;5.427;83.961;0.022;0.159
11.200;5.482;5.427;79.441;0.007;0.166
32.200;3.952;5.427;99.027;0.021;0.187
16.800;5.482;5.427;10.483;0.011;0.198
30.600;3.952;5.427;70.200;0.020;0.218
9.200;3.952;9.096;83.961;0.006;0.224
11.200;3.952;5.427;85.267;0.007;0.231
17.600;3.952;17.434;83.961;0.011;0.243
16.800;3.952;5.427;67.768;0.011;0.254
27.600;3.952;9.096;83.961;0.018;0.272
15.000;3.952;5.427;70.200;0.010;0.281
27.600;3.952;9.096;85.267;0.018;0.299
11.200;3.952;5.427;77.720;0.007;0.307
5.600;86.113;5.427;67.768;0.004;0.310
16.800;3.952;5.427;70.200;0.011;0.321
11.200;3.952;5.427;80.487;0.007;0.329
36.800;3.952;9.096;83.961;0.024;0.353
11.200;5.482;5.427;80.487;0.007;0.360
18.400;3.952;9.096;80.487;0.012;0.372
28.000;3.952;5.427;77.720;0.018;0.390
5.600;3.952;5.427;70.200;0.004;0.394
30.800;3.952;15.341;83.961;0.020;0.414
11.200;5.482;5.427;77.720;0.007;0.421
15.400;3.952;15.341;83.961;0.010;0.431
16.400;5.482;8.037;93.222;0.011;0.442
16.800;5.482;5.427;80.487;0.011;0.453
24.600;5.482;8.037;77.720;0.016;0.469
16.800;5.482;5.427;80.487;0.011;0.480
36.800;3.952;9.096;77.720;0.024;0.504
16.800;3.952;5.427;85.267;0.011;0.515
11.200;5.482;5.427;70.200;0.007;0.522
18.400;3.952;9.096;83.961;0.012;0.534
24.600;5.482;8.037;77.720;0.016;0.550
11.200;3.952;5.427;70.200;0.007;0.557
16.800;5.482;5.427;70.200;0.011;0.568
11.200;3.952;5.427;70.200;0.007;0.576
5.600;5.482;5.427;70.200;0.004;0.579
24.600;5.482;8.037;77.720;0.016;0.595
9.200;3.952;9.096;85.267;0.006;0.601
28.000;3.952;5.427;83.961;0.018;0.620
30.600;3.952;30.418;80.487;0.020;0.640
11.200;3.952;5.427;41.890;0.007;0.647
16.800;3.952;5.427;83.961;0.011;0.658
9.200;3.952;9.096;83.961;0.006;0.664
22.400;3.952;5.427;70.200;0.015;0.678
36.800;3.952;9.096;83.961;0.024;0.702
16.800;3.952;5.427;99.027;0.011;0.713
16.800;3.952;5.427;83.578;0.011;0.724
16.800;3.952;5.427;32.311;0.011;0.735
28.000;3.952;5.427;70.200;0.018;0.754
4.800;3.952;17.434;27.436;0.003;0.757
11.200;3.952;5.427;83.961;0.007;0.764
8.200;5.482;8.037;93.222;0.005;0.769
