Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
15.600;2.324;7.601;35.483;0.009;0.114
15.600;4.558;7.601;35.483;0.009;0.123
39.000;2.324;7.601;35.483;0.023;0.146
31.200;2.324;7.601;73.010;0.018;0.164
23.400;2.324;7.601;73.010;0.014;0.178
23.400;2.324;7.601;35.483;0.014;0.191
3.600;2.324;24.923;35.483;0.002;0.194
23.400;2.324;7.601;83.170;0.014;0.207
49.600;2.324;12.395;29.072;0.029;0.236
23.400;2.324;7.601;73.010;0.014;0.250
15.600;2.324;7.601;35.483;0.009;0.259
61.600;2.324;24.923;87.951;0.036;0.295
2.200;2.324;24.923;35.483;0.001;0.296
39.000;2.324;7.601;35.483;0.023;0.319
28.600;2.324;12.395;29.072;0.017;0.336
50.000;2.324;24.923;87.951;0.029;0.365
23.400;2.324;7.601;35.483;0.014;0.379
39.000;2.324;7.601;83.170;0.023;0.401
31.200;2.324;7.601;35.483;0.018;0.420
31.200;2.324;7.601;83.170;0.018;0.438
36.800;2.324;18.228;83.170;0.021;0.459
15.600;2.324;7.601;35.483;0.009;0.469
23.400;4.558;7.601;35.483;0.014;0.482
23.400;2.324;7.601;98.092;0.014;0.496
5.600;10.040;7.601;90.315;0.003;0.499
31.200;2.324;7.601;35.483;0.018;0.517
23.400;2.324;7.601;83.170;0.014;0.531
39.000;4.558;7.601;35.483;0.023;0.554
27.600;2.324;13.705;35.483;0.016;0.570
39.000;2.324;7.601;35.483;0.023;0.593
46.800;2.324;7.601;35.483;0.027;0.620
25.000;2.324;24.923;87.951;0.015;0.635
15.600;2.324;7.601;35.483;0.009;0.644
31.200;2.324;7.601;83.170;0.018;0.662
23.400;2.324;7.601;83.170;0.014;0.676
15.600;2.324;7.601;35.483;0.009;0.685
7.800;10.040;7.601;90.315;0.005;0.689
23.400;2.324;7.601;35.483;0.014;0.703
31.200;2.324;7.601;87.951;0.018;0.721
50.000;2.324;24.923;87.951;0.029;0.750
15.600;2.324;7.601;87.951;0.009;0.760
50.000;2.324;24.923;87.951;0.029;0.789
7.800;2.324;7.601;35.483;0.005;0.793
15.600;2.324;7.601;35.483;0.009;0.802
37.200;2.324;12.395;29.072;0.022;0.824
50.000;2.324;24.923;87.951;0.029;0.853
31.200;2.324;7.601;35.483;0.018;0.872
15.600;2.324;7.601;83.170;0.009;0.881
46.800;4.558;7.601;35.483;0.027;0.908
50.000;2.324;24.923;87.951;0.029;0.937
31.200;2.324;7.601;83.170;0.018;0.955
39.000;2.324;7.601;35.483;0.023;0.978
37.200;2.324;12.395;35.483;0.022;1.000
Nilai fitness terbaik = 61.60016
Total fitness =  1711.803

Generasi 4
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
15.600;2.324;7.601;87.951;0.010;0.010
7.800;2.324;7.601;16.974;0.005;0.014
15.600;2.324;7.601;87.951;0.010;0.024
15.600;2.324;7.601;83.170;0.010;0.034
23.400;2.324;7.601;29.072;0.014;0.048
7.800;10.040;7.601;87.951;0.005;0.053
15.600;2.324;7.601;83.170;0.010;0.062
23.400;2.324;7.601;35.483;0.014;0.077
23.400;2.324;7.601;90.315;0.014;0.091
15.600;4.558;7.601;35.483;0.010;0.101
23.400;2.324;7.601;35.483;0.014;0.115
23.400;2.324;7.601;73.010;0.014;0.130
39.000;2.324;7.601;90.315;0.024;0.154
7.800;2.324;7.601;35.483;0.005;0.158
39.000;2.324;7.601;73.010;0.024;0.182
31.200;2.324;7.601;35.483;0.019;0.202
50.000;2.324;24.923;73.010;0.031;0.232
31.200;2.324;7.601;35.483;0.019;0.252
31.200;2.324;7.601;31.344;0.019;0.271
15.600;2.324;7.601;35.483;0.010;0.280
15.600;2.324;7.601;87.951;0.010;0.290
23.400;2.324;7.601;83.170;0.014;0.304
31.200;2.324;7.601;53.569;0.019;0.324
55.200;4.558;18.228;87.951;0.034;0.357
7.800;2.324;7.601;83.170;0.005;0.362
31.200;2.324;7.601;83.170;0.019;0.381
15.600;2.324;7.601;29.072;0.010;0.391
15.600;2.324;7.601;35.483;0.010;0.401
37.200;2.324;12.395;73.010;0.023;0.424
24.800;2.324;12.395;35.483;0.015;0.439
23.400;2.324;7.601;35.483;0.014;0.453
31.200;2.324;7.601;90.315;0.019;0.472
39.000;2.324;7.601;87.951;0.024;0.496
15.600;2.324;7.601;35.483;0.010;0.506
39.000;2.324;7.601;98.092;0.024;0.530
7.800;16.361;7.601;83.170;0.005;0.535
15.600;2.324;7.601;29.072;0.010;0.544
23.400;2.324;7.601;73.010;0.014;0.559
31.200;2.324;7.601;83.170;0.019;0.578
23.400;2.324;7.601;83.170;0.014;0.592
31.200;2.324;7.601;87.951;0.019;0.612
7.800;2.324;7.601;90.315;0.005;0.616
23.400;2.324;7.601;71.728;0.014;0.631
23.400;2.324;7.601;83.170;0.014;0.645
15.600;2.324;7.601;83.170;0.010;0.655
31.200;2.324;7.601;98.092;0.019;0.674
31.200;2.324;7.601;87.951;0.019;0.693
15.600;2.324;7.601;83.170;0.010;0.703
18.400;4.558;18.228;53.620;0.011;0.714
25.000;2.324;24.923;87.951;0.015;0.730
31.200;2.324;7.601;35.483;0.019;0.749
9.000;2.324;24.923;35.483;0.006;0.754
23.400;2.324;7.601;36.865;0.014;0.769
7.800;2.324;7.601;98.092;0.005;0.773
7.800;4.558;7.601;29.072;0.005;0.778
24.800;2.324;12.395;73.010;0.015;0.794
25.000;2.324;24.923;87.951;0.015;0.809
13.800;2.324;13.705;35.483;0.008;0.817
39.000;2.324;7.601;87.951;0.024;0.841
15.600;2.324;7.601;83.170;0.010;0.851
15.600;2.324;7.601;35.483;0.010;0.861
24.800;2.324;12.395;87.951;0.015;0.876
15.600;2.324;7.601;35.483;0.010;0.885
15.600;2.324;7.601;98.092;0.010;0.895
50.000;2.324;24.923;87.951;0.031;0.926
31.600;2.324;30.143;83.170;0.019;0.945
15.600;2.324;7.601;35.483;0.010;0.955
23.400;2.324;7.601;83.170;0.014;0.969
50.000;2.324;24.923;87.951;0.031;1.000
Nilai fitness terbaik = 55.20014
Total fitness =  1625.202

Generasi 5
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
31.200;2.324;7.601;83.170;0.018;0.018
31.200;2.324;7.601;31.344;0.018;0.036
23.400;2.324;7.601;87.951;0.013;0.049
23.400;2.324;7.601;90.315;0.013;0.063
23.400;2.324;7.601;87.951;0.013;0.076
25.000;2.324;24.923;73.010;0.014;0.091
23.400;2.324;7.601;83.170;0.013;0.104
7.800;2.324;7.601;53.569;0.004;0.109
21.800;2.324;7.601;87.951;0.013;0.121
15.600;2.324;7.601;98.092;0.009;0.130
31.200;2.324;7.601;98.092;0.018;0.148
23.400;2.324;7.601;98.092;0.013;0.162
12.400;2.324;12.395;29.072;0.007;0.169
18.400;2.324;18.228;35.483;0.011;0.180
15.600;2.324;7.601;87.951;0.009;0.189
50.000;2.324;24.923;83.170;0.029;0.217
69.200;4.558;34.465;35.483;0.040;0.257
23.400;2.324;7.601;53.569;0.013;0.271
15.600;2.324;7.601;87.951;0.009;0.280
23.400;2.324;7.601;73.010;0.013;0.293
21.800;2.324;7.601;87.951;0.013;0.306
23.400;4.558;7.601;87.951;0.013;0.319
15.600;2.324;7.601;90.315;0.009;0.328
15.600;2.324;7.601;98.092;0.009;0.337
15.600;2.324;7.601;31.344;0.009;0.346
23.400;2.324;7.601;87.951;0.013;0.360
37.200;2.324;12.395;35.483;0.021;0.381
7.800;4.558;7.601;35.483;0.004;0.386
7.800;2.324;7.601;87.951;0.004;0.390
15.600;2.324;7.601;16.415;0.009;0.399
7.800;2.324;7.601;35.483;0.004;0.404
23.400;2.324;7.601;87.951;0.013;0.417
23.400;4.558;7.601;73.010;0.013;0.431
15.600;4.558;7.601;75.946;0.009;0.440
49.400;2.324;49.336;98.092;0.028;0.468
31.200;2.324;7.601;90.315;0.018;0.486
23.400;2.324;7.601;83.170;0.013;0.499
15.600;2.324;7.601;83.170;0.009;0.508
15.600;2.324;7.601;35.483;0.009;0.517
23.400;4.558;7.601;64.406;0.013;0.531
15.600;2.324;7.601;83.170;0.009;0.540
23.400;2.324;7.601;83.170;0.013;0.553
15.600;2.324;7.601;83.170;0.009;0.562
7.800;15.102;7.601;35.483;0.004;0.567
31.200;2.324;7.601;87.951;0.018;0.585
15.600;2.324;7.601;34.822;0.009;0.594
18.800;2.324;7.601;83.170;0.011;0.605
22.400;2.324;11.032;87.951;0.013;0.618
31.200;2.324;7.601;44.334;0.018;0.636
31.200;4.558;7.601;87.951;0.018;0.653
15.600;2.324;7.601;83.170;0.009;0.662
6.000;82.592;7.601;87.951;0.003;0.666
23.400;2.324;7.601;73.010;0.013;0.679
15.600;4.558;7.601;73.010;0.009;0.688
15.600;2.324;7.601;53.620;0.009;0.697
18.400;2.324;18.228;35.483;0.011;0.708
31.200;2.324;7.601;87.951;0.018;0.726
7.800;2.324;7.601;83.170;0.004;0.730
12.400;2.324;12.395;35.483;0.007;0.738
14.000;2.324;2.710;35.483;0.008;0.746
23.400;4.558;7.601;73.010;0.013;0.759
24.800;2.324;12.395;29.072;0.014;0.773
23.400;2.324;7.601;87.951;0.013;0.787
31.200;2.324;7.755;73.010;0.018;0.805
31.200;4.558;7.601;35.483;0.018;0.823
7.800;2.324;7.601;35.483;0.004;0.827
23.400;2.324;7.601;87.951;0.013;0.841
15.600;2.324;7.601;53.569;0.009;0.850
15.600;2.324;7.601;53.569;0.009;0.859
15.600;2.324;7.601;98.092;0.009;0.868
23.400;2.324;7.601;87.951;0.013;0.881
50.000;2.324;24.923;80.064;0.029;0.910
7.800;2.324;7.601;73.010;0.004;0.915
23.400;2.324;7.601;71.728;0.013;0.928
23.400;2.324;7.601;73.010;0.013;0.942
31.200;2.324;7.601;73.010;0.018;0.960
15.600;2.324;7.601;87.951;0.009;0.969
15.600;2.324;7.601;83.170;0.009;0.978
39.000;2.324;7.601;87.951;0.022;1.000
Nilai fitness terbaik = 69.20009
Total fitness =  1735.602

Generasi 6
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
39.000;2.324;7.601;87.951;0.021;0.021
22.400;2.324;11.032;87.951;0.012;0.033
7.800;2.324;7.601;87.951;0.004;0.037
8.400;2.324;2.710;35.483;0.005;0.042
7.800;2.324;7.601;53.569;0.004;0.046
31.200;2.324;7.601;73.010;0.017;0.063
31.200;4.558;7.601;87.951;0.017;0.080
22.400;2.324;11.032;87.951;0.012;0.092
15.600;2.324;7.601;96.713;0.008;0.101
39.000;2.324;7.601;53.569;0.021;0.122
15.600;2.324;7.755;35.483;0.008;0.130
39.000;2.324;7.601;73.010;0.021;0.151
15.600;2.324;7.601;70.527;0.008;0.160
7.800;2.324;7.601;83.170;0.004;0.164
7.800;2.324;7.601;53.569;0.004;0.168
15.600;2.324;7.601;87.951;0.008;0.177
36.800;4.558;18.228;98.092;0.020;0.196
26.400;2.324;8.704;35.483;0.014;0.211
15.600;2.324;7.601;87.951;0.008;0.219
7.800;2.324;7.601;83.170;0.004;0.223
23.400;2.324;7.601;83.170;0.013;0.236
15.600;2.324;7.601;73.010;0.008;0.245
39.000;4.558;7.601;35.483;0.021;0.266
7.800;2.324;7.755;35.483;0.004;0.270
7.800;2.324;7.601;73.010;0.004;0.274
15.600;2.324;7.601;35.483;0.008;0.282
7.800;2.324;7.601;98.092;0.004;0.287
15.600;2.324;7.601;35.483;0.008;0.295
23.400;4.441;7.601;87.951;0.013;0.308
69.200;2.324;34.465;87.951;0.037;0.345
7.800;2.324;7.601;73.010;0.004;0.349
7.800;2.324;7.601;73.010;0.004;0.354
15.600;2.324;7.601;35.483;0.008;0.362
15.600;2.324;7.601;87.951;0.008;0.371
46.800;2.324;7.601;87.951;0.025;0.396
39.000;2.324;7.601;87.951;0.021;0.417
23.400;2.324;7.601;73.010;0.013;0.430
15.600;2.324;7.755;35.483;0.008;0.438
7.800;2.324;7.755;35.483;0.004;0.442
7.800;26.058;7.601;44.334;0.004;0.447
7.800;2.324;7.601;98.092;0.004;0.451
15.600;2.324;7.601;87.951;0.008;0.459
7.800;2.324;7.601;73.010;0.004;0.463
31.200;2.324;7.601;73.010;0.017;0.480
31.200;2.324;7.601;73.010;0.017;0.497
56.000;2.324;11.033;87.951;0.030;0.528
53.400;2.324;7.601;37.420;0.029;0.556
15.600;2.324;7.601;35.483;0.008;0.565
48.200;2.324;48.021;90.315;0.026;0.591
7.800;2.324;7.601;53.569;0.004;0.595
54.600;2.324;7.601;87.951;0.030;0.625
46.800;2.324;7.601;83.170;0.025;0.650
7.800;2.324;7.601;35.483;0.004;0.654
8.400;2.324;2.710;35.483;0.005;0.659
39.000;2.324;7.601;35.483;0.021;0.680
7.800;6.670;7.601;87.951;0.004;0.684
23.400;2.324;7.601;83.170;0.013;0.697
49.400;2.324;49.336;80.064;0.027;0.724
23.400;2.324;7.601;35.483;0.013;0.736
24.800;2.324;12.395;31.344;0.013;0.750
15.600;2.324;7.601;35.483;0.008;0.758
31.200;2.324;7.601;90.315;0.017;0.775
23.400;2.324;7.601;90.315;0.013;0.788
15.600;2.324;7.601;83.170;0.008;0.796
7.800;2.324;7.601;53.620;0.004;0.800
23.400;4.558;7.601;35.483;0.013;0.813
7.800;2.324;7.601;83.170;0.004;0.817
39.000;2.324;7.601;87.951;0.021;0.838
23.400;2.324;7.601;87.951;0.013;0.851
39.000;2.324;7.601;35.483;0.021;0.872
23.400;4.558;7.601;35.483;0.013;0.885
103.800;2.324;34.465;87.951;0.056;0.941
7.800;2.324;7.601;75.331;0.004;0.945
23.400;4.558;7.601;35.483;0.013;0.958
39.000;2.324;7.601;83.170;0.021;0.979
31.200;4.558;7.601;87.951;0.017;0.996
7.800;2.324;7.755;35.483;0.004;1.000
Nilai fitness terbaik = 103.7996
Total fitness =  1847.802

Generasi 7
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
7.800;2.324;7.601;87.951;0.004;0.004
15.600;2.324;7.601;31.344;0.009;0.013
15.600;2.324;7.601;31.344;0.009;0.022
44.400;2.324;22.080;35.483;0.025;0.047
23.400;2.324;7.601;87.951;0.013;0.061
23.400;2.324;7.601;87.951;0.013;0.074
31.200;2.324;7.755;87.951;0.018;0.092
30.400;2.324;7.601;87.951;0.017;0.109
31.200;2.324;7.601;73.010;0.018;0.127
23.400;2.324;7.601;87.951;0.013;0.140
23.400;2.324;7.601;98.092;0.013;0.153
23.400;2.324;7.601;35.483;0.013;0.166
15.600;2.324;7.601;73.010;0.009;0.175
77.800;2.324;77.752;96.713;0.044;0.219
31.200;2.324;7.601;87.951;0.018;0.237
15.600;2.324;7.755;83.170;0.009;0.246
31.200;2.324;7.601;87.951;0.018;0.264
46.800;2.324;7.601;94.644;0.027;0.290
7.800;2.324;7.601;35.483;0.004;0.295
15.600;2.324;7.601;73.010;0.009;0.303
22.400;2.324;11.032;83.170;0.013;0.316
10.000;2.324;7.601;98.092;0.006;0.322
31.200;2.324;7.755;90.315;0.018;0.339
39.000;2.324;7.601;87.716;0.022;0.362
15.600;4.558;7.601;53.620;0.009;0.370
23.400;2.324;7.755;44.940;0.013;0.384
37.200;2.324;12.395;73.010;0.021;0.405
23.400;2.324;7.601;35.483;0.013;0.418
23.400;2.324;7.601;87.951;0.013;0.431
31.200;2.324;7.601;80.064;0.018;0.449
19.200;2.324;7.601;35.483;0.011;0.460
7.800;2.324;7.601;35.483;0.004;0.464
15.600;2.324;7.601;98.092;0.009;0.473
36.800;2.324;18.228;35.483;0.021;0.494
23.400;4.558;7.601;98.092;0.013;0.507
7.800;2.324;7.755;87.951;0.004;0.512
23.400;2.324;7.601;87.951;0.013;0.525
7.800;4.558;7.601;73.010;0.004;0.529
15.600;2.324;7.755;90.315;0.009;0.538
23.400;2.324;7.601;87.951;0.013;0.552
11.200;2.324;11.033;96.713;0.006;0.558
7.800;2.324;7.601;35.483;0.004;0.562
23.400;2.324;7.601;52.897;0.013;0.576
66.000;2.324;21.849;87.951;0.037;0.613
31.200;2.324;7.601;87.951;0.018;0.631
23.400;2.324;7.601;87.951;0.013;0.644
23.400;2.324;7.601;87.951;0.013;0.657
15.600;2.324;7.601;87.951;0.009;0.666
24.800;2.324;12.395;73.010;0.014;0.680
54.600;2.324;7.601;98.092;0.031;0.711
7.800;2.324;7.601;87.951;0.004;0.716
7.800;2.324;7.601;73.010;0.004;0.720
15.600;2.324;7.601;87.951;0.009;0.729
22.400;2.324;11.033;96.713;0.013;0.742
22.400;2.324;11.032;83.170;0.013;0.754
7.800;2.324;7.601;73.010;0.004;0.759
36.800;2.324;18.228;35.483;0.021;0.780
39.000;2.324;7.601;90.315;0.022;0.802
28.800;2.324;7.601;53.569;0.016;0.818
21.600;2.324;7.040;87.951;0.012;0.830
23.400;4.558;7.601;87.951;0.013;0.844
23.400;2.324;7.601;87.951;0.013;0.857
23.400;2.324;7.601;87.951;0.013;0.870
7.800;60.509;7.601;87.951;0.004;0.875
31.200;2.324;7.601;35.483;0.018;0.892
7.800;2.324;7.601;78.593;0.004;0.897
39.000;2.324;7.601;87.951;0.022;0.919
49.400;2.324;49.336;83.170;0.028;0.947
31.200;2.324;7.601;87.951;0.018;0.965
7.800;2.324;7.601;85.585;0.004;0.969
31.200;2.324;7.601;35.483;0.018;0.987
7.800;45.443;7.601;83.170;0.004;0.991
15.600;2.324;7.601;87.951;0.009;1.000
Nilai fitness terbaik = 77.79996
Total fitness =  1762.802

