Generasi 1;;;;;
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
3.400;4.858;6.091;94.356;0.005;0.674
10.600;3.248;6.091;94.356;0.015;0.689
12.400;4.858;6.091;16.340;0.018;0.707
6.200;4.858;6.091;94.356;0.009;0.716
5.600;3.248;6.091;94.356;0.008;0.724
4.800;3.248;6.091;19.396;0.007;0.731
6.200;52.561;6.091;94.356;0.009;0.740
18.600;4.858;6.091;78.977;0.027;0.766
6.200;4.858;6.091;75.106;0.009;0.775
5.400;3.248;6.091;94.356;0.008;0.783
6.000;3.248;6.091;95.070;0.009;0.792
11.000;3.248;6.091;94.356;0.016;0.808
10.400;3.248;6.091;90.005;0.015;0.823
10.400;4.858;6.091;90.005;0.015;0.838
11.400;3.248;6.091;94.356;0.016;0.854
40.200;4.858;36.863;75.106;0.058;0.912
11.200;4.858;6.091;99.903;0.016;0.928
3.600;3.248;6.091;94.356;0.005;0.933
31.000;4.858;78.681;94.356;0.045;0.978
3.600;3.248;6.091;78.156;0.005;0.983
8.800;3.248;6.091;55.427;0.013;0.995
3.200;3.248;6.091;94.356;0.005;1.000
Nilai fitness terbaik = 40.20008;;;;;
Total fitness =  695.4003;;;;;
;;;;;
Generasi 10;;;;;
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
4.600;3.248;6.091;94.356;0.008;0.008
1.400;3.248;6.091;94.356;0.003;0.011
4.800;3.248;6.091;94.356;0.009;0.020
4.200;4.858;6.091;94.356;0.008;0.027
11.000;3.248;6.091;83.184;0.020;0.047
3.600;3.248;6.091;16.340;0.007;0.054
10.200;3.248;6.091;93.602;0.018;0.072
6.000;4.858;6.091;94.356;0.011;0.083
5.200;3.248;6.091;78.977;0.009;0.092
9.200;4.858;6.091;94.356;0.017;0.109
4.600;3.248;6.091;94.356;0.008;0.117
9.000;4.858;6.091;95.070;0.016;0.133
5.000;3.248;6.091;94.356;0.009;0.142
6.200;4.858;6.091;94.356;0.011;0.154
5.400;3.248;6.091;16.340;0.010;0.163
2.400;3.248;15.542;94.356;0.004;0.168
10.600;4.858;6.091;94.356;0.019;0.187
4.400;4.858;6.091;90.005;0.008;0.195
4.400;3.248;6.091;90.005;0.008;0.203
5.600;3.248;6.091;39.190;0.010;0.213
29.600;4.858;6.091;94.356;0.054;0.267
15.000;4.858;6.091;78.977;0.027;0.294
23.400;4.858;6.091;78.977;0.042;0.336
10.000;3.248;7.488;32.320;0.018;0.354
4.800;3.248;6.091;90.005;0.009;0.363
2.400;4.858;6.091;81.846;0.004;0.367
4.400;3.248;6.091;94.356;0.008;0.375
11.800;3.248;6.091;16.340;0.021;0.396
17.000;4.858;6.091;90.005;0.031;0.427
5.400;3.248;6.091;94.356;0.010;0.437
3.400;3.248;6.091;75.106;0.006;0.443
10.800;4.858;6.091;90.005;0.020;0.463
3.800;3.248;6.091;99.903;0.007;0.469
4.400;3.248;6.091;94.356;0.008;0.477
11.600;3.248;6.091;94.356;0.021;0.498
4.600;3.248;6.091;94.356;0.008;0.507
12.200;4.858;6.091;94.356;0.022;0.529
4.400;3.248;6.091;32.320;0.008;0.537
4.600;3.248;6.091;75.106;0.008;0.545
10.800;4.858;6.091;94.230;0.020;0.565
15.400;4.858;6.091;94.356;0.028;0.592
10.200;4.858;6.091;94.356;0.018;0.611
12.400;52.561;6.091;90.005;0.022;0.633
10.600;3.248;6.091;90.005;0.019;0.652
4.000;3.248;6.091;94.356;0.007;0.660
21.200;4.858;6.091;94.356;0.038;0.698
6.000;3.248;6.091;94.356;0.011;0.709
21.000;4.858;6.091;60.900;0.038;0.747
2.800;3.248;6.091;75.106;0.005;0.752
3.800;3.248;6.091;90.005;0.007;0.759
10.800;4.858;6.091;94.356;0.020;0.778
3.400;4.858;6.091;90.005;0.006;0.784
4.800;3.248;6.091;33.698;0.009;0.793
11.400;3.248;6.091;90.005;0.021;0.814
4.600;3.248;6.091;75.106;0.008;0.822
3.600;3.248;6.091;90.005;0.007;0.829
2.800;4.858;6.465;90.005;0.005;0.834
2.000;4.858;6.091;94.356;0.004;0.837
6.200;25.737;6.091;94.356;0.011;0.848
12.400;4.858;6.091;26.872;0.022;0.871
2.400;3.248;6.091;94.356;0.004;0.875
3.400;3.248;6.091;94.356;0.006;0.881
22.200;4.858;6.091;90.005;0.040;0.922
3.400;4.858;6.091;26.872;0.006;0.928
6.200;4.858;6.091;90.005;0.011;0.939
5.000;3.248;6.091;94.356;0.009;0.948
4.400;3.248;6.091;46.796;0.008;0.956
3.800;3.248;6.091;32.320;0.007;0.963
5.400;3.248;6.091;94.356;0.010;0.973
15.200;4.858;6.091;90.005;0.027;1.000
Nilai fitness terbaik = 29.60004;;;;;
Total fitness =  552.9999;;;;;
;;;;;
Generasi 11;;;;;
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
3.800;3.248;6.091;64.013;0.005;0.005
5.800;3.248;6.091;94.356;0.008;0.013
4.000;3.248;6.091;90.005;0.006;0.019
3.400;4.858;6.091;90.005;0.005;0.024
12.400;4.858;6.091;90.005;0.017;0.041
3.600;4.858;6.091;27.561;0.005;0.046
3.000;4.858;6.091;94.356;0.004;0.050
3.600;3.248;6.091;94.356;0.005;0.055
3.200;4.858;6.091;94.356;0.004;0.060
10.800;3.248;6.091;93.602;0.015;0.075
3.000;4.858;6.091;90.005;0.004;0.079
5.000;3.248;20.479;94.356;0.007;0.086
5.800;3.248;6.091;94.356;0.008;0.094
24.800;4.858;6.091;78.977;0.035;0.128
18.600;4.858;6.091;94.356;0.026;0.154
6.200;4.858;6.091;90.005;0.009;0.163
3.400;3.248;6.091;94.356;0.005;0.168
10.400;3.248;6.091;78.977;0.014;0.182
4.000;3.248;6.091;94.356;0.006;0.188
7.000;4.858;6.091;94.356;0.010;0.197
5.400;4.858;6.091;94.356;0.008;0.205
5.400;3.248;6.091;94.356;0.008;0.212
4.400;3.248;6.091;94.356;0.006;0.219
5.000;3.248;81.066;90.005;0.007;0.226
5.600;3.248;6.091;95.070;0.008;0.233
12.400;4.858;6.091;78.977;0.017;0.251
3.400;4.858;6.091;90.005;0.005;0.255
6.000;3.248;6.091;90.005;0.008;0.264
5.000;3.248;6.091;94.356;0.007;0.271
5.400;3.248;6.091;46.698;0.008;0.278
10.600;3.248;6.091;94.356;0.015;0.293
2.400;4.858;6.091;94.356;0.003;0.296
21.400;4.858;6.091;75.106;0.030;0.326
18.600;4.858;6.091;94.356;0.026;0.352
2.000;3.248;90.999;94.356;0.003;0.355
6.000;3.248;6.091;93.602;0.008;0.363
16.600;4.858;6.091;94.356;0.023;0.386
5.200;3.248;63.762;94.230;0.007;0.393
3.400;3.248;6.091;90.005;0.005;0.398
24.600;4.858;6.091;90.005;0.034;0.432
9.200;4.858;6.091;94.356;0.013;0.445
18.400;4.858;6.091;90.005;0.026;0.471
5.200;3.248;6.091;94.356;0.007;0.478
16.400;3.248;6.091;90.005;0.023;0.501
24.800;4.916;6.091;46.796;0.035;0.535
10.400;3.248;6.091;94.356;0.014;0.550
12.200;3.248;6.091;90.005;0.017;0.567
5.000;3.248;6.091;94.356;0.007;0.574
10.800;3.248;6.091;94.356;0.015;0.589
22.600;4.858;6.091;94.356;0.031;0.620
6.200;13.118;6.091;99.903;0.009;0.629
6.000;3.248;6.091;90.005;0.008;0.637
10.600;3.248;6.091;94.356;0.015;0.652
4.000;3.248;6.091;94.230;0.006;0.658
2.800;4.858;6.091;26.872;0.004;0.661
4.600;3.248;6.091;94.230;0.006;0.668
8.200;4.858;22.793;99.903;0.011;0.679
4.800;3.248;6.091;94.356;0.007;0.686
6.000;3.248;6.091;90.005;0.008;0.694
6.200;17.064;6.091;60.900;0.009;0.703
3.600;3.248;6.091;94.356;0.005;0.708
6.200;7.745;6.091;94.356;0.009;0.717
4.000;3.248;6.091;94.356;0.006;0.722
2.800;4.858;6.091;90.005;0.004;0.726
4.000;3.248;6.091;94.356;0.006;0.732
3.400;3.248;6.091;94.356;0.005;0.736
9.600;4.858;6.091;90.005;0.013;0.750
2.800;4.459;6.091;90.005;0.004;0.754
15.600;4.858;6.091;90.005;0.022;0.775
16.400;3.248;6.091;94.356;0.023;0.798
18.200;3.248;6.091;94.356;0.025;0.823
17.000;3.248;6.091;16.340;0.024;0.847
6.200;4.858;6.091;16.340;0.009;0.856
4.400;3.248;6.091;94.356;0.006;0.862
5.600;3.248;6.091;95.070;0.008;0.870
5.400;3.248;6.091;13.566;0.008;0.877
5.800;3.248;6.091;94.356;0.008;0.885
4.000;4.858;6.091;94.356;0.006;0.891
5.800;3.248;32.371;94.230;0.008;0.899
40.200;4.858;6.091;90.005;0.056;0.955
5.200;3.248;6.091;94.356;0.007;0.962
11.200;4.858;7.945;94.356;0.016;0.978
16.000;4.858;6.091;94.356;0.022;1.000
Nilai fitness terbaik = 40.20008;;;;;
Total fitness =  718.4;;;;;
;;;;;
Generasi 12;;;;;
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
30.800;4.858;6.091;94.356;0.046;0.046
4.600;3.248;6.091;94.356;0.007;0.052
18.200;4.858;6.091;93.602;0.027;0.079
5.200;3.248;22.793;94.230;0.008;0.087
18.600;17.064;6.091;94.356;0.028;0.115
24.000;4.858;6.091;94.356;0.036;0.150
4.000;3.248;6.091;94.356;0.006;0.156
11.600;4.858;6.091;99.903;0.017;0.173
6.600;4.858;42.248;90.005;0.010;0.183
4.400;3.248;29.422;94.356;0.007;0.190
4.600;3.248;26.540;46.796;0.007;0.197
3.200;4.858;55.692;94.356;0.005;0.201
2.800;4.858;6.091;94.356;0.004;0.205
8.400;4.858;6.091;94.356;0.012;0.218
4.200;3.248;6.091;91.115;0.006;0.224
5.400;3.248;6.091;46.698;0.008;0.232
11.200;3.248;6.091;94.356;0.017;0.249
5.400;3.248;6.091;36.851;0.008;0.257
4.000;3.248;6.091;94.356;0.006;0.263
6.000;3.248;6.091;46.698;0.009;0.272
6.000;4.858;6.091;90.005;0.009;0.280
16.000;4.858;6.091;94.356;0.024;0.304
9.400;3.248;6.091;93.602;0.014;0.318
24.800;4.858;6.091;94.356;0.037;0.355
15.800;3.248;6.091;46.796;0.023;0.378
11.800;4.916;6.091;90.005;0.017;0.396
5.400;4.858;6.091;78.977;0.008;0.404
5.800;3.248;68.022;94.230;0.009;0.412
5.600;3.248;6.091;94.356;0.008;0.421
3.400;3.248;6.091;60.900;0.005;0.426
12.400;3.248;7.945;26.872;0.018;0.444
4.200;4.858;6.091;94.356;0.006;0.450
4.000;3.248;6.091;90.005;0.006;0.456
3.600;4.858;6.091;94.356;0.005;0.462
11.000;4.858;6.091;94.356;0.016;0.478
6.000;3.248;6.091;94.356;0.009;0.487
24.000;4.858;6.091;94.356;0.036;0.522
4.800;3.248;6.091;18.272;0.007;0.529
3.200;4.858;6.091;94.356;0.005;0.534
3.600;4.858;6.091;90.005;0.005;0.540
12.200;4.858;6.091;94.356;0.018;0.558
15.200;4.858;6.091;94.356;0.023;0.580
5.400;3.248;6.091;46.698;0.008;0.588
6.000;3.248;6.091;94.356;0.009;0.597
1.600;3.248;6.091;94.356;0.002;0.599
3.800;4.858;6.091;90.005;0.006;0.605
23.000;4.858;6.091;90.005;0.034;0.639
2.800;4.858;6.091;90.005;0.004;0.643
3.600;3.248;6.091;94.356;0.005;0.649
30.400;4.858;6.091;94.356;0.045;0.694
4.600;3.248;6.091;90.005;0.007;0.701
8.200;3.248;6.091;90.005;0.012;0.713
18.200;4.858;6.091;94.356;0.027;0.740
3.800;3.248;6.091;94.356;0.006;0.745
4.400;4.459;6.091;94.356;0.007;0.752
8.000;4.858;47.313;90.005;0.012;0.764
36.400;4.858;6.091;94.356;0.054;0.818
4.800;3.248;6.091;94.356;0.007;0.825
3.400;3.248;6.091;75.106;0.005;0.830
2.000;4.858;6.091;94.356;0.003;0.833
15.800;3.248;6.091;90.005;0.023;0.856
5.800;3.248;22.793;94.230;0.009;0.865
2.400;4.858;6.091;78.977;0.004;0.868
4.000;3.248;6.091;94.356;0.006;0.874
4.200;3.248;6.091;94.356;0.006;0.881
6.600;4.858;39.991;78.977;0.010;0.890
3.800;3.248;6.091;94.230;0.006;0.896
4.400;4.858;6.091;14.938;0.007;0.902
18.400;4.858;6.091;94.356;0.027;0.930
0.200;3.248;81.066;94.356;0.000;0.930
4.200;3.248;55.535;94.356;0.006;0.936
12.000;4.858;6.091;44.356;0.018;0.954
12.000;4.858;6.091;42.154;0.018;0.972
4.000;3.248;6.091;60.900;0.006;0.978
5.200;3.248;6.091;94.356;0.008;0.985
6.000;3.248;6.091;78.977;0.009;0.994
3.800;4.858;6.091;94.356;0.006;1.000
Nilai fitness terbaik = 36.40007;;;;;
Total fitness =  674.6002;;;;;
;;;;;
Generasi 13;;;;;
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
5.000;3.248;6.091;70.128;0.006;0.006
3.600;30.492;6.091;44.356;0.005;0.011
12.400;4.858;6.091;91.115;0.016;0.026
4.400;4.858;6.091;46.698;0.006;0.032
10.000;4.858;6.091;44.356;0.013;0.045
10.400;3.248;6.091;94.356;0.013;0.058
11.000;4.858;6.091;93.602;0.014;0.071
3.400;4.858;6.091;94.356;0.004;0.076
23.000;4.858;6.091;94.356;0.029;0.105
4.000;3.248;6.091;94.356;0.005;0.110
24.800;4.858;6.091;94.230;0.031;0.141
4.400;3.248;6.091;94.356;0.006;0.146
2.800;4.858;15.309;94.356;0.004;0.150
12.000;3.248;6.091;94.356;0.015;0.165
2.600;4.858;6.091;90.005;0.003;0.168
23.400;4.858;6.091;46.698;0.029;0.198
5.600;3.248;6.091;94.356;0.007;0.205
12.400;4.858;6.091;93.602;0.016;0.220
11.000;3.248;6.091;94.356;0.014;0.234
10.400;3.248;6.091;94.356;0.013;0.247
18.600;4.858;6.091;91.115;0.023;0.271
4.200;3.248;6.091;90.005;0.005;0.276
15.600;4.858;6.091;94.356;0.020;0.296
12.200;4.916;6.091;94.356;0.015;0.311
6.200;12.700;6.091;90.005;0.008;0.319
3.800;4.858;6.091;94.356;0.005;0.324
4.800;3.248;6.091;46.796;0.006;0.330
4.400;3.248;6.091;94.356;0.006;0.335
4.800;4.858;6.091;94.356;0.006;0.341
18.600;4.858;6.091;90.005;0.023;0.365
5.000;3.248;26.540;94.356;0.006;0.371
9.400;4.858;3.517;93.602;0.012;0.383
1.200;3.248;6.091;46.796;0.002;0.384
7.400;4.858;6.091;94.356;0.009;0.394
2.600;3.248;6.091;94.356;0.003;0.397
21.400;4.858;6.091;94.230;0.027;0.424
10.000;3.248;6.091;23.704;0.013;0.436
8.400;4.858;6.091;93.602;0.011;0.447
5.000;3.248;6.091;78.977;0.006;0.453
3.600;4.858;6.091;36.238;0.005;0.458
2.400;4.858;6.091;94.356;0.003;0.461
5.800;3.248;6.091;94.356;0.007;0.468
6.200;4.858;6.091;94.230;0.008;0.476
24.800;4.858;6.091;90.005;0.031;0.507
5.200;3.248;6.091;46.796;0.007;0.514
11.400;3.248;6.091;94.356;0.014;0.528
5.600;3.248;6.091;90.005;0.007;0.535
18.600;4.858;6.091;94.356;0.023;0.559
18.600;4.858;6.091;90.005;0.023;0.582
4.200;3.248;6.091;94.356;0.005;0.587
18.600;4.858;6.091;90.005;0.023;0.611
17.800;4.858;6.091;94.356;0.022;0.633
6.000;3.248;6.091;94.356;0.008;0.641
4.400;3.248;6.091;94.356;0.006;0.646
17.000;4.858;6.091;94.356;0.021;0.668
3.200;4.858;6.091;94.356;0.004;0.672
18.600;4.858;6.091;93.602;0.023;0.695
3.600;4.858;6.091;94.356;0.005;0.699
5.200;3.248;6.091;94.356;0.007;0.706
31.200;4.858;22.793;94.356;0.039;0.745
5.400;3.248;30.310;94.356;0.007;0.752
3.400;4.858;50.015;46.698;0.004;0.756
34.200;4.858;22.793;94.356;0.043;0.799
11.000;4.459;6.091;94.356;0.014;0.813
13.400;4.858;6.091;44.356;0.017;0.830
4.600;3.248;47.313;94.356;0.006;0.836
6.200;4.858;6.091;90.005;0.008;0.844
9.400;4.858;6.091;94.356;0.012;0.856
2.200;4.858;6.091;44.356;0.003;0.858
3.600;4.858;6.091;46.698;0.005;0.863
4.800;3.248;6.091;94.356;0.006;0.869
2.400;4.858;6.091;90.005;0.003;0.872
17.000;3.248;6.091;90.005;0.021;0.893
3.600;4.858;6.091;94.356;0.005;0.898
18.600;4.858;6.091;36.851;0.023;0.921
15.800;4.858;6.091;94.356;0.020;0.941
6.400;3.248;26.540;94.356;0.008;0.949
15.400;4.858;6.091;90.005;0.019;0.969
25.000;4.858;55.535;94.356;0.031;1.000
Nilai fitness terbaik = 34.20006;;;;;
Total fitness =  794.6001;;;;;
;;;;;
Generasi 14;;;;;
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
33.200;4.858;22.793;94.230;0.043;0.043
6.200;46.980;6.091;94.230;0.008;0.051
5.400;3.248;6.091;94.356;0.007;0.058
2.400;4.858;6.091;36.851;0.003;0.061
31.000;4.858;6.091;93.602;0.040;0.101
6.200;12.700;6.091;94.356;0.008;0.108
3.200;4.858;98.425;94.356;0.004;0.113
10.400;4.858;26.540;90.005;0.013;0.126
18.600;4.858;6.091;94.356;0.024;0.150
3.800;3.248;6.091;46.796;0.005;0.155
6.200;4.858;6.091;94.356;0.008;0.163
3.000;3.248;6.091;46.698;0.004;0.167
12.400;10.084;6.091;90.005;0.016;0.183
11.800;4.858;6.091;94.356;0.015;0.198
3.200;4.858;26.540;90.005;0.004;0.202
24.800;4.858;6.091;93.602;0.032;0.234
12.400;4.858;6.091;94.356;0.016;0.250
9.200;4.858;6.091;94.356;0.012;0.261
18.600;4.858;6.091;94.356;0.024;0.285
15.600;4.858;6.091;90.005;0.020;0.305
12.400;4.858;6.091;94.356;0.016;0.321
11.400;3.248;6.091;94.356;0.015;0.336
24.800;4.858;6.091;90.005;0.032;0.368
24.800;4.858;6.091;93.602;0.032;0.400
6.800;4.858;22.793;94.230;0.009;0.408
24.800;4.858;6.091;38.704;0.032;0.440
4.400;4.858;6.091;94.356;0.006;0.446
30.600;4.858;6.091;90.005;0.039;0.485
6.200;4.858;6.091;90.005;0.008;0.493
7.400;4.858;26.540;90.005;0.010;0.503
5.800;3.248;6.091;94.356;0.007;0.510
6.000;3.248;30.310;94.356;0.008;0.518
3.200;4.858;6.091;94.356;0.004;0.522
4.000;3.248;6.091;94.356;0.005;0.527
2.800;4.858;18.651;94.356;0.004;0.531
5.200;4.858;6.091;44.356;0.007;0.538
3.600;4.858;6.091;90.005;0.005;0.542
4.000;3.248;6.091;23.704;0.005;0.547
5.000;3.248;6.091;91.115;0.006;0.554
9.000;4.858;6.091;46.796;0.012;0.565
3.600;3.248;6.091;46.698;0.005;0.570
4.400;3.248;6.091;46.796;0.006;0.576
18.600;4.858;6.091;93.602;0.024;0.599
4.200;4.858;62.570;94.356;0.005;0.605
12.200;4.858;6.091;68.216;0.016;0.621
5.800;3.248;6.091;94.356;0.007;0.628
3.800;4.858;6.091;46.698;0.005;0.633
12.400;4.858;6.091;94.356;0.016;0.649
12.200;4.858;6.091;14.891;0.016;0.665
10.400;3.248;6.091;94.356;0.013;0.678
4.800;3.248;6.091;90.005;0.006;0.684
24.800;4.858;6.091;90.005;0.032;0.716
5.400;3.248;6.091;90.005;0.007;0.723
6.200;4.858;6.091;94.356;0.008;0.731
3.400;3.248;6.091;46.698;0.004;0.735
24.800;4.858;6.091;94.356;0.032;0.767
3.800;4.858;6.091;94.356;0.005;0.772
4.200;4.916;22.793;94.356;0.005;0.777
18.600;4.858;6.091;93.602;0.024;0.801
8.800;4.858;6.091;93.602;0.011;0.813
5.400;3.248;6.091;94.356;0.007;0.820
6.200;46.573;6.091;94.356;0.008;0.828
2.600;4.858;3.517;90.005;0.003;0.831
2.600;4.858;6.091;94.230;0.003;0.834
2.400;12.700;6.091;15.016;0.003;0.837
21.600;4.858;6.091;46.796;0.028;0.865
4.800;3.248;6.091;78.977;0.006;0.871
18.600;4.858;6.091;78.365;0.024;0.895
30.200;4.858;6.091;91.115;0.039;0.934
3.200;4.858;50.015;46.698;0.004;0.938
9.400;4.858;6.091;90.005;0.012;0.950
2.400;4.858;6.091;95.747;0.003;0.953
22.000;4.858;6.091;44.356;0.028;0.981
14.400;4.858;3.517;90.005;0.019;1.000
Nilai fitness terbaik = 33.20005;;;;;
Total fitness =  778.0002;;;;;
;;;;;
Generasi 15;;;;;
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
11.600;4.858;6.091;90.005;0.017;0.017
5.600;3.248;6.091;93.602;0.008;0.026
10.000;4.858;6.091;90.005;0.015;0.040
5.600;3.248;6.091;93.602;0.008;0.049
17.000;4.858;6.091;46.796;0.025;0.074
1.600;4.858;6.091;77.432;0.002;0.076
27.800;4.858;22.793;38.704;0.041;0.118
21.600;4.858;3.517;94.356;0.032;0.150
4.000;4.858;6.091;82.298;0.006;0.155
10.600;3.248;6.091;93.602;0.016;0.171
16.400;4.858;6.091;94.356;0.024;0.196
3.000;4.858;6.091;94.230;0.004;0.200
10.600;4.858;6.091;90.005;0.016;0.216
15.800;12.700;6.091;94.230;0.023;0.239
2.600;3.248;22.793;90.005;0.004;0.243
5.800;3.248;22.793;90.005;0.009;0.252
22.200;4.858;6.091;78.365;0.033;0.285
2.800;4.858;6.091;46.892;0.004;0.289
3.600;4.858;3.517;94.356;0.005;0.294
5.000;3.248;6.091;93.602;0.007;0.301
3.600;4.858;6.091;94.356;0.005;0.307
2.200;4.858;6.091;91.115;0.003;0.310
8.000;4.858;21.018;68.216;0.012;0.322
10.600;4.858;6.091;82.028;0.016;0.338
9.200;4.858;6.091;94.356;0.014;0.351
6.200;4.858;6.091;94.230;0.009;0.361
12.400;4.858;6.091;94.356;0.018;0.379
22.200;4.858;6.091;46.796;0.033;0.412
12.200;4.858;6.091;68.216;0.018;0.430
10.600;4.858;6.091;84.852;0.016;0.446
13.800;4.858;3.517;94.356;0.020;0.466
18.400;4.858;6.091;94.356;0.027;0.493
21.800;4.858;6.091;94.356;0.032;0.526
24.800;4.858;6.091;93.602;0.037;0.563
1.600;5.885;6.091;93.602;0.002;0.565
9.600;4.858;6.091;78.365;0.014;0.579
3.600;3.248;6.091;93.602;0.005;0.585
5.000;3.248;22.793;90.005;0.007;0.592
9.600;4.858;26.540;46.698;0.014;0.606
4.600;3.248;18.651;90.005;0.007;0.613
4.400;3.248;6.091;93.602;0.007;0.620
3.400;4.858;6.091;94.356;0.005;0.625
14.200;4.858;6.091;94.356;0.021;0.646
16.400;4.858;6.091;94.356;0.024;0.670
2.200;4.858;6.091;90.005;0.003;0.673
3.600;4.858;6.091;91.115;0.005;0.679
2.000;46.980;6.091;90.005;0.003;0.682
9.400;4.858;6.091;90.005;0.014;0.696
22.000;4.858;6.091;90.005;0.033;0.728
18.600;4.858;6.091;94.356;0.028;0.756
4.600;3.248;6.091;93.602;0.007;0.763
11.400;3.248;6.091;93.602;0.017;0.780
6.200;4.858;6.091;94.356;0.009;0.789
2.600;4.858;6.091;94.356;0.004;0.793
15.400;8.967;30.310;94.356;0.023;0.815
4.400;3.248;6.091;93.602;0.007;0.822
6.000;3.248;6.091;93.602;0.009;0.831
34.200;4.858;6.091;94.356;0.051;0.882
3.200;10.084;62.570;94.356;0.005;0.886
15.800;4.858;6.091;94.356;0.023;0.910
15.600;4.858;6.091;94.356;0.023;0.933
2.800;3.248;18.651;90.005;0.004;0.937
2.600;4.858;6.091;91.115;0.004;0.941
3.200;3.248;6.091;90.005;0.005;0.946
2.800;4.858;3.517;94.356;0.004;0.950
9.400;4.858;6.091;94.356;0.014;0.964
3.200;4.858;6.091;23.704;0.005;0.969
9.600;4.858;6.091;94.356;0.014;0.983
3.800;4.858;6.091;90.005;0.006;0.988
7.800;4.858;26.540;94.356;0.012;1.000
Nilai fitness terbaik = 34.20006;;;;;
Total fitness =  674;;;;;
;;;;;
Generasi 16;;;;;
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
9.200;4.858;6.091;78.365;0.012;0.012
18.600;4.858;6.091;26.837;0.024;0.036
24.800;4.858;6.091;94.356;0.032;0.067
3.000;4.858;6.091;94.356;0.004;0.071
6.200;4.858;6.091;94.356;0.008;0.079
3.200;4.858;6.091;94.356;0.004;0.083
3.400;4.858;30.310;46.796;0.004;0.087
22.400;4.858;6.091;46.796;0.029;0.116
3.600;8.967;3.517;90.005;0.005;0.121
4.400;3.248;6.091;94.356;0.006;0.126
3.800;4.858;6.091;82.028;0.005;0.131
8.200;4.858;6.091;85.903;0.010;0.142
12.400;4.858;6.091;84.852;0.016;0.158
2.400;4.858;6.091;84.852;0.003;0.161
21.600;4.858;6.091;94.356;0.028;0.188
12.400;4.858;6.091;84.852;0.016;0.204
18.600;4.858;6.091;94.356;0.024;0.228
1.600;4.858;6.091;94.356;0.002;0.230
21.600;4.858;6.091;72.689;0.028;0.258
3.400;4.858;6.091;12.871;0.004;0.262
6.000;3.248;18.651;94.356;0.008;0.270
0.600;4.858;26.540;46.698;0.001;0.270
6.200;4.858;6.091;94.356;0.008;0.278
6.200;4.858;6.091;94.356;0.008;0.286
12.400;4.858;6.091;90.005;0.016;0.302
3.400;4.858;6.091;90.005;0.004;0.306
5.800;3.248;6.091;94.356;0.007;0.314
6.200;4.858;6.091;94.356;0.008;0.322
3.000;4.858;6.091;94.356;0.004;0.326
6.600;4.858;3.517;93.602;0.008;0.334
11.800;4.858;6.091;94.356;0.015;0.349
7.400;4.858;21.018;90.005;0.009;0.359
4.600;3.248;41.562;94.356;0.006;0.365
18.600;4.858;6.091;94.356;0.024;0.388
2.400;4.858;6.091;94.356;0.003;0.391
3.400;4.858;6.091;90.005;0.004;0.396
12.200;4.858;6.091;94.356;0.016;0.411
2.800;4.858;6.091;94.356;0.004;0.415
3.400;4.858;26.540;93.602;0.004;0.419
19.200;4.858;6.091;94.356;0.025;0.444
18.600;4.858;6.091;94.230;0.024;0.468
18.600;4.858;6.091;90.005;0.024;0.491
2.400;4.858;6.091;94.356;0.003;0.494
27.200;4.858;6.091;94.356;0.035;0.529
5.600;3.248;6.091;94.356;0.007;0.536
2.400;4.858;6.091;94.356;0.003;0.540
1.600;4.858;6.091;85.530;0.002;0.542
3.000;4.858;6.091;94.356;0.004;0.545
12.400;4.858;6.091;91.115;0.016;0.561
24.800;4.858;6.091;78.365;0.032;0.593
13.800;3.248;18.651;94.356;0.018;0.611
6.200;69.973;6.091;94.356;0.008;0.619
31.000;4.858;6.091;94.356;0.040;0.658
2.400;4.858;6.091;94.356;0.003;0.661
7.200;4.858;3.517;68.216;0.009;0.671
12.400;4.858;6.091;94.356;0.016;0.686
24.800;4.858;6.091;47.108;0.032;0.718
3.000;4.858;6.091;94.356;0.004;0.722
3.600;4.858;6.091;94.356;0.005;0.727
10.800;3.248;6.091;68.216;0.014;0.740
4.200;4.858;6.091;46.892;0.005;0.746
4.600;3.248;6.091;68.216;0.006;0.752
9.400;4.858;6.091;94.356;0.012;0.764
3.600;4.858;21.018;90.005;0.005;0.768
5.800;3.248;6.091;68.216;0.007;0.776
28.000;4.858;6.091;94.230;0.036;0.811
9.600;4.858;6.091;90.005;0.012;0.824
18.600;4.858;6.091;94.356;0.024;0.848
18.600;4.858;6.091;94.356;0.024;0.871
3.000;4.858;6.091;94.356;0.004;0.875
3.400;4.858;26.540;93.602;0.004;0.880
23.800;3.248;6.091;94.356;0.030;0.910
9.800;4.858;6.091;90.005;0.013;0.922
